"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
1001,46.3,46.3,53.7,"Doppleschwand LU","Doppleschwand hat mit 66 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 78 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Doppleschwand_COA.svg/960px-CHE_Doppleschwand_COA.svg.png"
1002,58,58,42,"Entlebuch LU","Entlebuch hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 84,4 Prozent und den Gegenvorschlag des Regierungsrats mit 66,6 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 58 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Entlebuch_COA.svg/960px-CHE_Entlebuch_COA.svg.png"
1004,75.2,75.2,24.8,"Flühli LU","74,2 Prozent der Abstimmenden in Flühli haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 51,8 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Fluehli_COA.svg/960px-CHE_Fluehli_COA.svg.png"
1005,41.6,41.6,58.4,"Hasle LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (68,3 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (97 Prozent Nein) sind in Hasle LU durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Hasle_LU_COA.svg/960px-CHE_Hasle_LU_COA.svg.png"
1007,60.9,60.9,39.1,"Romoos LU","Romoos hat mit 71,2 Prozent Ja gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Den Gegenvorschlag des Regierungsrats lehnte eine Mehrheit von 68,8 Prozent ab.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Romoos_COA.svg/960px-CHE_Romoos_COA.svg.png"
1008,58.4,58.4,41.6,"Schüpfheim LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (58,5 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (63 Prozent Nein) sind in Schüpfheim durchgefallen.","https://upload.wikimedia.org/wikipedia/commons/7/75/CHE_Schuepfheim_COA.png"
1009,99.1,99.1,0.9,"Werthenstein LU","Werthenstein hat sich mit 99,7 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 89,7 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Werthenstein_COA.svg/960px-CHE_Werthenstein_COA.svg.png"
1010,45.9,45.9,54.1,"Escholzmatt-Marbach LU","Escholzmatt-Marbach hat sich mit 61,7 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 91,6 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Escholzmatt-Marbach_COA.svg/960px-CHE_Escholzmatt-Marbach_COA.svg.png"
1021,18.7,18.7,81.3,"Aesch LU","Aesch LU hat sich mit 75,8 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 65,4 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Aesch_LU_COA.svg/960px-CHE_Aesch_LU_COA.svg.png"
1023,74.2,74.2,25.8,"Ballwil LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (91,9 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (85,8 Prozent Nein) sind in Ballwil durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Ballwil_COA.svg/960px-CHE_Ballwil_COA.svg.png"
1024,11.4,11.4,88.6,"Emmen LU","Emmen hat mit 74,2 Prozent Nein gesagt zur Volksinitiative ""Gegen Fan-Gewalt"". Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 85,1 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Emmen_COA.svg/960px-CHE_Emmen_COA.svg.png"
1025,39,39,61,"Ermensee LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (52,4 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (51,1 Prozent Nein) haben in Ermensee eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Ermensee_COA.svg/960px-CHE_Ermensee_COA.svg.png"
1026,9.3,9.3,90.7,"Eschenbach LU","Weder die Volksinitiative ""Gegen Fan-Gewalt"" (97,3 Prozent Nein) noch der Gegenvorschlag des Kantons- und Regierungsrats (89,9 Prozent Nein) haben in Eschenbach LU eine Mehrheit gefunden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Eschenbach_LU_COA.svg/960px-CHE_Eschenbach_LU_COA.svg.png"
1030,56.3,56.3,43.7,"Hitzkirch LU","Hitzkirch hat sich mit 96,7 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 82,8 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Coat_of_arms_of_Hitzkirch.svg/960px-Coat_of_arms_of_Hitzkirch.svg.png"
1031,12.4,12.4,87.6,"Hochdorf LU","Hochdorf hat sich mit 66,8 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 54,7 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Hochdorf_COA.svg/960px-CHE_Hochdorf_COA.svg.png"
1032,35.4,35.4,64.6,"Hohenrain LU","Hohenrain hat sich mit 95,2 Prozent gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Kantons- und Regierungsrates hingegen wurde mit 91,1 Prozent angenommen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Hohenrain_COA.svg/960px-CHE_Hohenrain_COA.svg.png"
1033,6.2,6.2,93.8,"Inwil LU","Die Gemeinde Inwil hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 50,8 Prozent und den Gegenvorschlag des Regierungsrats mit 85,1 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 93,8 Prozent für den Gegenvorschlag aus.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Coat_of_arms_of_Inwil_LU.svg/960px-Coat_of_arms_of_Inwil_LU.svg.png"
1037,78.5,78.5,21.5,"Rain LU","Rain hat die Volksinitiative ""Gegen Fan-Gewalt"" mit 94,3 Prozent und den Gegenvorschlag des Regierungsrats mit 68,4 Prozent angenommen. Bei der Stichfrage haben sich die Stimmberechtigten mit 78,5 Prozent für die Initiative ausgesprochen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Coat_of_arms_of_Rain_LU.svg/960px-Coat_of_arms_of_Rain_LU.svg.png"
1039,52.7,52.7,47.3,"Römerswil LU","Sowohl die Volksinitiative ""Gegen Fan-Gewalt"" (86,4 Prozent Nein) als auch den Gegenvorschlag des Kantons- und Regierungsrats (98,2 Prozent Nein) sind in Römerswil durchgefallen.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_R%C3%B6merswil_COA.svg/960px-CHE_R%C3%B6merswil_COA.svg.png"
1040,47.5,47.5,52.5,"Rothenburg LU","63,3 Prozent der Abstimmenden in Rothenburg haben sich gegen die Volksinitiative ""Gegen Fan-Gewalt"" ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 53,5 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Rothenburg_COA.svg/960px-CHE_Rothenburg_COA.svg.png"
