"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
4401,36.7,36.7,63.3,"Arbon TG","63,3 Prozent der Stimmbürgerinnen und Stimmbürger von Arbon sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Arbon verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://upload.wikimedia.org/wikipedia/commons/0/05/Arbon_Wappen.jpg"
4406,22.4,22.4,77.6,"Dozwil TG","77,6 Prozent der Stimmbürgerinnen und Stimmbürger von Dozwil sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Dozwil verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Dozwil-blazon.svg/250px-Dozwil-blazon.svg.png"
4411,49.5,49.5,50.5,"Egnach TG","50,5 Prozent der Stimmbürgerinnen und Stimmbürger von Egnach haben die Neutralitätsinitiative abgelehnt. Abweichung: Egnach verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Egnach_COA.svg/960px-CHE_Egnach_COA.svg.png"
4416,28.2,28.2,71.8,"Hefenhofen TG","71,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hefenhofen haben die Neutralitätsinitiative abgelehnt. Abweichung: Hefenhofen verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Hefenhofen_COA.svg/250px-CHE_Hefenhofen_COA.svg.png"
4421,40.6,40.6,59.4,"Horn TG","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Horn haben die Neutralitätsinitiative abgelehnt. Abweichung: Horn verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/Wappen_Horn.svg/500px-Wappen_Horn.svg.png"
4426,55.9,55.9,44.1,"Kesswil TG","In Kesswil wird die Neutralitätsinitiative mit 55,9 Prozent angenommen. Kesswil sagt wie der Kanton Thurgau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/Kesswil-blazon.svg/250px-Kesswil-blazon.svg.png"
4431,23.7,23.7,76.3,"Roggwil TG","In Roggwil TG ist die Neutralitätsinitiative mit 76,3 Prozent der Stimmen gescheitert. Abweichung: Roggwil TG verwirft die Neutralitätsinitiative, der Kanton Thurgau stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Roggwil_TG-coat_of_arms.svg/250px-Roggwil_TG-coat_of_arms.svg.png"
4436,71.8,71.8,28.2,"Romanshorn TG","In Romanshorn wird die Neutralitätsinitiative mit 71,8 Prozent angenommen. Romanshorn sagt wie der Kanton Thurgau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/Wappen_Romanshorn.svg/250px-Wappen_Romanshorn.svg.png"
4441,80.3,80.3,19.7,"Salmsach TG","In Salmsach ist die Neutralitätsinitiative mit 80,3 Prozent der Stimmen angenommen worden. Salmsach sagt wie der Kanton Thurgau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Salmsach-blazon.svg/250px-Salmsach-blazon.svg.png"
4446,71.4,71.4,28.6,"Sommeri TG","Ja zur Neutralitätsinitiative in Sommeri: 71,4 Prozent. Sommeri sagt wie der Kanton Thurgau Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Sommeri-blazon.svg/250px-Sommeri-blazon.svg.png"
