"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
3506,65.9,65.9,34.1,"Vaz/Obervaz GR","In Vaz/Obervaz ist die Ernährungsinitiative mit 65,9 Prozent der Stimmen angenommen worden. Vaz/Obervaz sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Vaz-Obervaz_COA.svg/250px-CHE_Vaz-Obervaz_COA.svg.png"
3513,86.1,86.1,13.9,"Lantsch/Lenz GR","In Lantsch/Lenz wird die Ernährungsinitiative mit 86,1 Prozent angenommen. Lantsch/Lenz sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Lantsch-Lenz_COA.svg/250px-CHE_Lantsch-Lenz_COA.svg.png"
3514,25.2,25.2,74.8,"Schmitten GR","In Schmitten GR hat die Ernährungsinitiative keine Mehrheit gefunden: 74,8 Prozent lehnen die Vorlage ab. Sowohl Schmitten GR als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Schmitten_GR_COA.svg/250px-CHE_Schmitten_GR_COA.svg.png"
3542,71.3,71.3,28.7,"Albula/Alvra GR","71,3 Prozent der Stimmbürgerinnen und Stimmbürger in Albula/Alvra sagen Ja zur Ernährungsinitiative. Albula/Alvra sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Albula-Alvra_COA.svg/250px-CHE_Albula-Alvra_COA.svg.png"
3543,50.4,50.4,49.6,"Surses GR","In Surses wird die Ernährungsinitiative mit 50,4 Prozent angenommen. Surses sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/CHE_Surses_COA.svg/250px-CHE_Surses_COA.svg.png"
3544,10.8,10.8,89.2,"Bergün Filisur GR","In Bergün Filisur hat die Ernährungsinitiative keine Mehrheit gefunden: 89,2 Prozent lehnen die Vorlage ab. Sowohl Bergün Filisur als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Berg%C3%BCn_Filisur_COA.svg/250px-CHE_Berg%C3%BCn_Filisur_COA.svg.png"
3551,56.4,56.4,43.6,"Brusio GR","56,4 Prozent der Stimmbürgerinnen und Stimmbürger in Brusio sagen Ja zur Ernährungsinitiative. Brusio sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Brusio_COA.svg/250px-CHE_Brusio_COA.svg.png"
3561,45.4,45.4,54.6,"Poschiavo GR","In Poschiavo wird die Ernährungsinitiative mit 54,6 Prozent abgelehnt. Sowohl Poschiavo als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Poschiavo_COA.svg/250px-CHE_Poschiavo_COA.svg.png"
3572,65.3,65.3,34.7,"Falera GR","Die Ernährungsinitiative ist in Falera mit 65,3 Prozent der Stimmen angenommen worden. Falera sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Falera_COA.svg/250px-CHE_Falera_COA.svg.png"
3575,37.6,37.6,62.4,"Laax GR","Nein zur Ernährungsinitiative in Laax: 62,4 Prozent. Sowohl Laax als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Laax_COA.svg/250px-CHE_Laax_COA.svg.png"
3581,60.7,60.7,39.3,"Sagogn GR","In Sagogn wird die Ernährungsinitiative mit 60,7 Prozent angenommen. Sagogn sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Sagogn_COA.svg/250px-CHE_Sagogn_COA.svg.png"
3582,74.6,74.6,25.4,"Schluein GR","Schluein hat die Ernährungsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 74,6 Prozent. Schluein sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Schluein_COA.svg/250px-CHE_Schluein_COA.svg.png"
3603,42.2,42.2,57.8,"Vals GR","In Vals hat die Ernährungsinitiative keine Mehrheit gefunden: 57,8 Prozent lehnen die Vorlage ab. Sowohl Vals als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Vals_COA.svg/960px-CHE_Vals_COA.svg.png"
3618,72.3,72.3,27.7,"Lumnezia GR","72,3 Prozent der Stimmbürgerinnen und Stimmbürger in Lumnezia sagen Ja zur Ernährungsinitiative. Lumnezia sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_Lumnezia_COA.svg/250px-CHE_Lumnezia_COA.svg.png"
3619,69.9,69.9,30.1,"Ilanz/Glion GR","Die Ernährungsinitiative ist in Ilanz/Glion mit 69,9 Prozent der Stimmen angenommen worden. Ilanz/Glion sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Ilanz-Glion_COA.svg/250px-CHE_Ilanz-Glion_COA.svg.png"
3633,87.3,87.3,12.7,"Fürstenau GR","Die Ernährungsinitiative ist in Fürstenau mit 87,3 Prozent der Stimmen angenommen worden. Fürstenau sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_F%C3%BCrstenau_COA.svg/960px-CHE_F%C3%BCrstenau_COA.svg.png"
3637,37.2,37.2,62.8,"Rothenbrunnen GR","Nein zur Ernährungsinitiative in Rothenbrunnen: 62,8 Prozent. Sowohl Rothenbrunnen als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Rothenbrunnen_COA.svg/250px-CHE_Rothenbrunnen_COA.svg.png"
3638,62.5,62.5,37.5,"Scharans GR","In Scharans wird die Ernährungsinitiative mit 62,5 Prozent angenommen. Scharans sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Scharans_COA.svg/250px-CHE_Scharans_COA.svg.png"
3640,4.4,4.4,95.6,"Sils im Domleschg GR","Nein zur Ernährungsinitiative in Sils im Domleschg: 95,6 Prozent. Sowohl Sils im Domleschg als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Sils_im_Domleschg_COA.svg/250px-CHE_Sils_im_Domleschg_COA.svg.png"
3661,36.4,36.4,63.6,"Cazis GR","In Cazis findet die Ernährungsinitiative mit 63,6 Prozent keine Mehrheit. Sowohl Cazis als auch der Kanton Graubünden verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Cazis_COA.svg/250px-CHE_Cazis_COA.svg.png"
3662,55.6,55.6,44.4,"Flerden GR","Die Ernährungsinitiative ist in Flerden mit 55,6 Prozent der Stimmen angenommen worden. Flerden sagt Ja zur Ernährungsinitiative, im Kanton Graubünden überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Flerden_COA.svg/250px-CHE_Flerden_COA.svg.png"
